type,region,viewer_index,cycle,target_label,target_url,game_id,request_start_ms,request_started_at,request_started_at_offset_ms,status,ttfb_ms,total_ms,body_bytes,body_hash_short,cf_cache_status,cf_ray,age,cache_control,server,server_timing,x_worker_cache,x_arch,x_replay_play_index,x_upstream_cache,content_encoding
request,us-west-1,2,3,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433229010,2026-05-10 17:13:49.010000+00:00,108615,200,420.95,421.56,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,4,3,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433230024,2026-05-10 17:13:50.024000+00:00,109629,200,164.26,177.72,780570,7b94d0e4f34e,,9f9a93a7ab762599-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=115, percentiles;dur=3, render;dur=0, total;dur=118, cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=138",,tiered,,EXPIRED,br
request,us-west-1,14,3,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433236559,2026-05-10 17:13:56.559000+00:00,116164,200,389.86,390.54,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,0,4,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433237255,2026-05-10 17:13:57.255000+00:00,116860,200,40.04,43.69,710697,5e24b0a436d3,HIT,9f9a93d4ee0a148e-SJC,19,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=11,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-west-1,12,3,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433238865,2026-05-10 17:13:58.865000+00:00,118470,200,22.42,25.83,710697,5e24b0a436d3,HIT,9f9a93deeac2148e-SJC,20,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=4,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-west-1,3,3,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433240293,2026-05-10 17:14:00.293000+00:00,119898,200,22.9,25.88,710697,5e24b0a436d3,HIT,9f9a93e7de16148e-SJC,22,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-west-1,11,4,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433242794,2026-05-10 17:14:02.794000+00:00,122399,200,341.85,342.58,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,9,4,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433244006,2026-05-10 17:14:04.006000+00:00,123611,200,22.88,25.64,710697,5e24b0a436d3,HIT,9f9a93ff0802148e-SJC,25,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=4,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-west-1,13,3,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433244678,2026-05-10 17:14:04.678000+00:00,124283,200,65.75,409.76,780570,7b94d0e4f34e,,9f9a940338d2148e-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=6, percentiles;dur=2, render;dur=0, total;dur=8, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=42",,tiered,,HIT,br
request,us-west-1,6,4,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433245673,2026-05-10 17:14:05.673000+00:00,125278,200,22.23,24.52,710697,5e24b0a436d3,HIT,9f9a94097d78148e-SJC,27,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=4,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-west-1,5,4,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433245382,2026-05-10 17:14:05.382000+00:00,124987,200,379.86,380.44,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,16,4,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433250736,2026-05-10 17:14:10.736000+00:00,130341,200,86.72,105.57,780570,7b94d0e4f34e,,9f9a94292d21b873-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=9, percentiles;dur=3, render;dur=0, total;dur=12, cfEdge;dur=15,cfOrigin;dur=0,cfWorker;dur=47",,tiered,,HIT,br
request,us-west-1,15,4,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433251035,2026-05-10 17:14:11.035000+00:00,130640,200,352.17,355.6,794492,5e24b0a436d3,,9f9a942af8f1b873-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=290, percentiles;dur=3, render;dur=0, total;dur=298, cfEdge;dur=7,cfOrigin;dur=0,cfWorker;dur=330",,baseline,,,br
request,us-west-1,1,4,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433256862,2026-05-10 17:14:16.862000+00:00,136467,200,65.13,80.58,780570,7b94d0e4f34e,,9f9a944f7f0e2ed1-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=5, percentiles;dur=2, render;dur=0, total;dur=7, cfEdge;dur=13,cfOrigin;dur=0,cfWorker;dur=27",,tiered,,HIT,br
request,us-west-1,7,4,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433257252,2026-05-10 17:14:17.252000+00:00,136857,200,52.6,55.95,780570,7b94d0e4f34e,,9f9a9451dd462ed1-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=4, percentiles;dur=3, render;dur=0, total;dur=7, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=21",,tiered,,HIT,br
request,us-west-1,8,4,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433258246,2026-05-10 17:14:18.246000+00:00,137851,200,337.87,338.53,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,2,4,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433258872,2026-05-10 17:14:18.872000+00:00,138477,200,265.44,266.11,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,10,4,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433259749,2026-05-10 17:14:19.749000+00:00,139354,200,53.25,56.41,780570,7b94d0e4f34e,,9f9a94617c1c2ed1-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=5, percentiles;dur=4, render;dur=0, total;dur=9, cfEdge;dur=11,cfOrigin;dur=0,cfWorker;dur=28",,tiered,,HIT,br
request,us-west-1,4,4,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433260069,2026-05-10 17:14:20.069000+00:00,139674,200,53.63,57.74,780570,7b94d0e4f34e,,9f9a946379322ed1-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=9, percentiles;dur=3, render;dur=0, total;dur=12, cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=32",,tiered,,HIT,br
request,us-west-1,14,4,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433263755,2026-05-10 17:14:23.755000+00:00,143360,200,403.16,403.79,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,0,5,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433268670,2026-05-10 17:14:28.670000+00:00,148275,200,36.92,51.77,794492,5e24b0a436d3,HIT,9f9a94994d1f1ff0-SJC,17,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=5",HIT,baseline,,,br
request,us-west-1,3,4,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433269266,2026-05-10 17:14:29.266000+00:00,148871,200,21.09,24.67,794492,5e24b0a436d3,HIT,9f9a949ce8b41ff0-SJC,17,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-west-1,12,4,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433270074,2026-05-10 17:14:30.074000+00:00,149679,200,24.09,28.04,794492,5e24b0a436d3,HIT,9f9a94a1fe341ff0-SJC,18,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-west-1,9,5,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433271962,2026-05-10 17:14:31.962000+00:00,151567,200,24.66,27.99,794492,5e24b0a436d3,HIT,9f9a94adca271ff0-SJC,20,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=5",HIT,baseline,,,br
request,us-west-1,6,5,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433273808,2026-05-10 17:14:33.808000+00:00,153413,200,21.42,24.27,794492,5e24b0a436d3,HIT,9f9a94b94dc61ff0-SJC,22,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-west-1,11,5,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433276128,2026-05-10 17:14:36.128000+00:00,155733,200,327.83,328.6,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,13,4,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433277518,2026-05-10 17:14:37.518000+00:00,157123,200,190.27,193.22,922492,2ef1705ee738,,9f9a94d07c8e1ff0-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=121, percentiles;dur=4, render;dur=0, total;dur=125, cfEdge;dur=11,cfOrigin;dur=0,cfWorker;dur=165",,tiered,,EXPIRED,br
request,us-west-1,16,5,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433278055,2026-05-10 17:14:38.055000+00:00,157660,200,84.34,87.4,922492,2ef1705ee738,,9f9a94d3dfb21ff0-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=8, percentiles;dur=5, render;dur=0, total;dur=13, cfEdge;dur=11,cfOrigin;dur=0,cfWorker;dur=59",,tiered,,HIT,br
request,us-west-1,5,5,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433279253,2026-05-10 17:14:39.253000+00:00,158858,200,195.04,195.72,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,15,5,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433284410,2026-05-10 17:14:44.410000+00:00,164015,200,793.79,811.37,897180,81462f020c5e,,9f9a94fbad1d1613-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=596, percentiles;dur=123, render;dur=0, total;dur=724, cfEdge;dur=14,cfOrigin;dur=0,cfWorker;dur=754",,baseline,,,br
request,us-west-1,7,5,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433287222,2026-05-10 17:14:47.222000+00:00,166827,200,63.67,79.07,922492,2ef1705ee738,,9f9a950d2e181613-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=9, percentiles;dur=6, render;dur=0, total;dur=15, cfEdge;dur=9,cfOrigin;dur=0,cfWorker;dur=41",,tiered,,HIT,br
request,us-west-1,10,5,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433288740,2026-05-10 17:14:48.740000+00:00,168345,200,65.5,69.89,922492,2ef1705ee738,,9f9a9516aed11613-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=6, percentiles;dur=4, render;dur=0, total;dur=10, cfEdge;dur=9,cfOrigin;dur=0,cfWorker;dur=42",,tiered,,HIT,br
request,us-west-1,4,5,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433289476,2026-05-10 17:14:49.476000+00:00,169081,200,55.79,65.02,922492,2ef1705ee738,,9f9a951b3aba1613-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=8, percentiles;dur=4, render;dur=0, total;dur=12, cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=31",,tiered,,HIT,br
request,us-west-1,1,5,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433290430,2026-05-10 17:14:50.430000+00:00,170035,200,52.73,56.57,922492,2ef1705ee738,,9f9a952138811613-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=6, percentiles;dur=3, render;dur=0, total;dur=9, cfEdge;dur=9,cfOrigin;dur=0,cfWorker;dur=28",,tiered,,HIT,br
request,us-west-1,14,5,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433292002,2026-05-10 17:14:52.002000+00:00,171607,200,353.15,353.87,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,8,5,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433291920,2026-05-10 17:14:51.920000+00:00,171525,200,497.06,497.64,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,2,5,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433293626,2026-05-10 17:14:53.626000+00:00,173231,200,289.22,289.89,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,3,5,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433294978,2026-05-10 17:14:54.978000+00:00,174583,200,44.31,64.2,897180,81462f020c5e,HIT,9f9a953db8648dfa-SJC,9,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=9,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-west-1,0,6,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433298678,2026-05-10 17:14:58.678000+00:00,178283,200,22.3,26.73,897180,81462f020c5e,HIT,9f9a9554b93b8dfa-SJC,13,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=4,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-west-1,12,5,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433303223,2026-05-10 17:15:03.223000+00:00,182828,200,47.07,58.75,897180,81462f020c5e,HIT,9f9a95713b26cf16-SJC,18,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=17,cfOrigin;dur=0,cfWorker;dur=5",HIT,baseline,,,br
request,us-west-1,6,6,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433304594,2026-05-10 17:15:04.594000+00:00,184199,200,22.72,26.25,897180,81462f020c5e,HIT,9f9a9579be8ccf16-SJC,19,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-west-1,16,6,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433305252,2026-05-10 17:15:05.252000+00:00,184857,200,74.4,190.85,922492,2ef1705ee738,,9f9a957dd839cf16-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=11, percentiles;dur=5, render;dur=0, total;dur=16, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=50",,tiered,,HIT,br
request,us-west-1,9,6,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433305895,2026-05-10 17:15:05.895000+00:00,185500,200,23.91,28.49,897180,81462f020c5e,HIT,9f9a9581d92ecf16-SJC,20,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-west-1,13,5,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433309319,2026-05-10 17:15:09.319000+00:00,188924,200,194.22,202.56,1023323,7dd1ac66cf70,,9f9a95974eeecf16-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=125, percentiles;dur=4, render;dur=0, total;dur=129, cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=169",,tiered,,EXPIRED,br
request,us-west-1,5,6,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433309820,2026-05-10 17:15:09.820000+00:00,189425,200,351.5,352.23,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,11,6,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433311150,2026-05-10 17:15:11.150000+00:00,190755,200,279.33,280.14,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,7,6,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433312880,2026-05-10 17:15:12.880000+00:00,192485,200,60.25,63.74,1023323,7dd1ac66cf70,,9f9a95ad8a1ecf16-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=4, percentiles;dur=3, render;dur=0, total;dur=7, cfEdge;dur=9,cfOrigin;dur=0,cfWorker;dur=35",,tiered,,HIT,br
request,us-west-1,1,6,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433315819,2026-05-10 17:15:15.819000+00:00,195424,200,59.98,164.39,1023323,7dd1ac66cf70,,9f9a95bfeda6cf16-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=5, percentiles;dur=3, render;dur=0, total;dur=8, cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=37",,tiered,,HIT,br
request,us-west-1,15,6,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433317772,2026-05-10 17:15:17.772000+00:00,197377,200,358.46,362.19,976031,81462f020c5e,,9f9a95cc18d2cf16-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=305, percentiles;dur=4, render;dur=0, total;dur=312, cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=334",,baseline,,,br
request,us-west-1,4,6,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433318949,2026-05-10 17:15:18.949000+00:00,198554,200,50.44,54.7,1023323,7dd1ac66cf70,,9f9a95d37b14cf16-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=5, percentiles;dur=3, render;dur=0, total;dur=8, cfEdge;dur=9,cfOrigin;dur=0,cfWorker;dur=27",,tiered,,HIT,br
request,us-west-1,8,6,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433320743,2026-05-10 17:15:20.743000+00:00,200348,200,389.53,390.22,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,10,6,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433323414,2026-05-10 17:15:23.414000+00:00,203019,200,79.19,87.4,1023323,7dd1ac66cf70,,9f9a95ef6a428b3c-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=5, percentiles;dur=2, render;dur=0, total;dur=7, cfEdge;dur=12,cfOrigin;dur=0,cfWorker;dur=37",,tiered,,HIT,br
request,us-west-1,14,6,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433327131,2026-05-10 17:15:27.131000+00:00,206736,200,331.07,331.68,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,2,6,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433327938,2026-05-10 17:15:27.938000+00:00,207543,200,217.08,217.69,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,3,6,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433328548,2026-05-10 17:15:28.548000+00:00,208153,200,56.26,94.28,976031,81462f020c5e,HIT,9f9a960f8a8d1749-SJC,10,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=19,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-west-1,12,6,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433328571,2026-05-10 17:15:28.571000+00:00,208176,200,35.48,73.3,976031,81462f020c5e,HIT,9f9a960faa44c8de-SJC,10,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-west-1,0,7,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433331811,2026-05-10 17:15:31.811000+00:00,211416,200,30.46,170.74,976031,81462f020c5e,HIT,9f9a9623dd941749-SJC,13,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-west-1,16,7,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433331812,2026-05-10 17:15:31.812000+00:00,211417,200,129.9,171.47,1023323,7dd1ac66cf70,,9f9a9623dd24c8de-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=10, percentiles;dur=3, render;dur=0, total;dur=13, cfEdge;dur=13,cfOrigin;dur=0,cfWorker;dur=47",,tiered,,HIT,br
request,us-west-1,9,7,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433336369,2026-05-10 17:15:36.369000+00:00,215974,200,49.14,75.07,976031,81462f020c5e,HIT,9f9a96406d6e16f9-SJC,18,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=14,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-west-1,5,7,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433338311,2026-05-10 17:15:38.311000+00:00,217916,200,400.12,400.95,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,6,7,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778433120&replay_duration=850&arch=baseline,401520434,1778433338815,2026-05-10 17:15:38.815000+00:00,218420,200,29.2,129.49,976031,81462f020c5e,HIT,9f9a964f9e2016f9-SJC,20,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-west-1,11,7,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778433338754,2026-05-10 17:15:38.754000+00:00,218359,200,189.56,207.5,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-west-1,13,6,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778433120&replay_duration=850&arch=tiered,401403910,1778433339916,2026-05-10 17:15:39.916000+00:00,219521,200,228.11,232.33,1097781,7dd1ac66cf70,,9f9a96567a8716f9-SJC,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=153, percentiles;dur=3, render;dur=0, total;dur=156, cfEdge;dur=12,cfOrigin;dur=0,cfWorker;dur=188",,tiered,,EXPIRED,br
